id,cuisine
10618,southern_us
2870,southern_us
49226,italian
10052,italian
39400,mexican
8410,italian
15752,italian
18854,mexican
28448,southern_us
27260,italian
1083,southern_us
21430,italian
46343,southern_us
12493,italian
14251,italian
37764,italian
3912,italian
28477,italian
25100,italian
44515,italian
36019,southern_us
44471,italian
27855,mexican
47538,southern_us
16954,italian
5730,mexican
29892,italian
25581,mexican
43708,southern_us
49152,italian
40984,italian
13050,italian
15031,italian
42841,italian
16325,italian
1866,italian
29547,italian
24281,mexican
49183,southern_us
41136,mexican
15790,italian
23832,italian
4231,italian
5306,italian
40103,mexican
45908,italian
34333,mexican
19999,mexican
9304,italian
11613,mexican
30183,italian
14480,italian
26493,italian
46415,italian
23012,italian
2981,italian
31371,mexican
8119,italian
48376,italian
42957,italian
18688,mexican
38876,southern_us
11197,italian
48216,indian
24611,italian
16761,italian
47345,italian
16477,italian
31855,italian
403,italian
48608,italian
1985,southern_us
36249,southern_us
27201,italian
22141,italian
34166,mexican
4721,italian
44230,italian
21409,italian
29986,mexican
15401,italian
32341,italian
46266,italian
6633,mexican
42713,italian
9117,italian
16266,italian
36470,italian
16164,mexican
34712,italian
29117,southern_us
34991,italian
24906,italian
36954,italian
29979,italian
16710,italian
48056,italian
24035,mexican
32656,italian
45875,italian
1735,indian
35986,italian
45005,italian
46636,italian
31507,italian
31348,mexican
28362,mexican
33305,italian
36747,italian
39897,mexican
27450,italian
49579,mexican
24426,mexican
11507,mexican
6093,italian
49338,italian
11560,italian
49597,italian
17865,italian
5995,italian
9707,italian
6888,italian
46148,italian
19940,southern_us
34637,mexican
14214,italian
15805,southern_us
34328,italian
27174,southern_us
24919,italian
33206,italian
10745,italian
41550,mexican
5008,italian
10685,mexican
15287,italian
25701,italian
31525,italian
27096,italian
36113,italian
48480,italian
1944,italian
26314,italian
10478,italian
15149,italian
5024,southern_us
1676,italian
2869,italian
20079,southern_us
8053,italian
6212,mexican
13557,italian
9735,italian
39956,mexican
21569,mexican
3269,mexican
4461,italian
41598,mexican
44612,southern_us
20150,italian
7278,italian
35809,italian
21612,italian
20357,southern_us
23355,italian
27727,mexican
34021,indian
9970,italian
36438,southern_us
12079,southern_us
22380,mexican
28065,mexican
49690,italian
48671,indian
18509,italian
8903,italian
23374,italian
22475,italian
28418,italian
42625,southern_us
44840,italian
42121,mexican
2243,mexican
18032,italian
19392,southern_us
25679,italian
11223,italian
35867,italian
33842,italian
12676,italian
38377,italian
344,italian
11864,mexican
16895,mexican
3001,italian
19195,italian
3635,southern_us
23150,italian
17502,italian
16405,italian
34160,italian
34495,italian
18377,italian
18988,italian
24880,italian
48302,italian
33358,italian
20732,italian
22094,mexican
8638,italian
35556,italian
27248,italian
15746,italian
46404,mexican
23323,italian
39018,italian
23510,mexican
27710,italian
30540,mexican
48945,italian
37197,italian
27343,mexican
29349,italian
38383,italian
46758,italian
24859,italian
18292,italian
32450,italian
35936,italian
36789,italian
19804,mexican
16604,italian
585,italian
29352,mexican
48392,mexican
44324,italian
5012,italian
19487,italian
17263,italian
26127,italian
39464,southern_us
4870,mexican
16171,mexican
308,italian
19155,mexican
18736,italian
43352,southern_us
24652,italian
44181,mexican
36237,mexican
30286,mexican
4019,italian
20111,indian
35543,southern_us
25992,italian
8275,mexican
49613,mexican
45149,italian
38610,mexican
18111,italian
35670,italian
30349,italian
12034,italian
20729,italian
11458,italian
16423,italian
47404,mexican
43875,italian
43513,italian
21894,italian
9350,italian
18519,italian
4651,mexican
14831,mexican
32530,italian
44131,mexican
36724,italian
20264,mexican
4994,mexican
47875,southern_us
1952,southern_us
6792,italian
44853,italian
13807,mexican
14303,italian
27449,mexican
20389,mexican
32028,mexican
9758,italian
15295,italian
14904,southern_us
9534,italian
46950,italian
15648,mexican
44473,mexican
29833,mexican
3015,italian
43675,italian
3329,italian
27359,mexican
18163,italian
45238,italian
2146,italian
17194,italian
15864,italian
6084,italian
44220,mexican
1843,italian
4777,italian
27182,italian
47648,italian
30068,italian
36696,mexican
47909,italian
19016,italian
32683,italian
224,southern_us
2031,mexican
26715,italian
23886,mexican
28724,mexican
46037,italian
38683,italian
19328,italian
15324,italian
20480,italian
43132,mexican
25028,mexican
15859,southern_us
13023,italian
27838,italian
3661,italian
35313,italian
45668,mexican
3070,southern_us
20607,mexican
33560,italian
43354,italian
19935,italian
45795,italian
42932,italian
42059,italian
47601,italian
31240,italian
5339,southern_us
8192,italian
4831,italian
9134,mexican
49500,italian
45456,mexican
47506,italian
43238,southern_us
43910,italian
36829,southern_us
2771,italian
14712,southern_us
37718,italian
5264,mexican
26273,mexican
48641,mexican
46990,indian
26575,italian
43906,mexican
30518,indian
45950,southern_us
15967,italian
25115,italian
15112,southern_us
34860,mexican
32100,italian
11239,italian
809,italian
9212,italian
34741,italian
29409,italian
39986,italian
21487,italian
36981,italian
19115,mexican
37110,italian
36185,italian
26244,italian
18026,mexican
36961,italian
14384,mexican
6039,italian
31871,italian
35841,italian
16074,italian
39180,southern_us
19331,mexican
8658,mexican
49574,italian
25237,italian
6947,italian
5309,mexican
35914,italian
14715,italian
47994,southern_us
11508,italian
41662,italian
39047,southern_us
22933,italian
5016,italian
49449,mexican
39029,southern_us
1721,italian
41864,indian
17358,mexican
36847,italian
34812,italian
5486,southern_us
2492,mexican
45624,italian
7576,mexican
34773,italian
16904,mexican
4279,italian
38068,italian
7370,indian
23586,italian
48790,mexican
26717,italian
32749,italian
42536,italian
5372,southern_us
37143,southern_us
37244,italian
27674,southern_us
778,italian
14686,mexican
9274,mexican
37769,italian
12871,italian
38528,italian
32968,italian
6275,italian
4732,southern_us
9452,italian
29194,italian
16627,southern_us
5127,italian
26447,italian
11489,italian
23884,italian
14545,mexican
19620,mexican
9771,italian
21265,mexican
38249,italian
3483,southern_us
21262,italian
14605,mexican
9448,mexican
15750,italian
6413,mexican
17585,mexican
10057,mexican
29462,southern_us
18943,italian
22591,italian
32048,italian
32249,italian
39578,italian
21724,italian
27119,southern_us
25094,italian
41200,southern_us
33033,mexican
21389,italian
49103,italian
12519,italian
26913,italian
12460,italian
3397,mexican
3502,italian
42877,italian
249,italian
46008,italian
14185,italian
20873,italian
11722,italian
24883,mexican
3932,italian
25728,italian
16428,italian
7887,mexican
48364,italian
47197,italian
28640,italian
16758,italian
39135,italian
33302,italian
23677,mexican
25509,southern_us
35746,italian
46195,italian
19788,southern_us
18888,italian
21153,mexican
44672,italian
48707,italian
2232,italian
36081,italian
948,italian
24512,mexican
24382,italian
40648,mexican
48886,southern_us
21967,italian
40119,mexican
38221,mexican
49494,mexican
17286,italian
10421,mexican
13088,italian
34348,italian
15405,southern_us
15218,italian
40233,mexican
26098,italian
17221,italian
25198,italian
22532,mexican
41563,italian
2554,southern_us
38170,italian
29476,italian
33384,italian
5770,italian
5628,mexican
44069,italian
18530,italian
22369,southern_us
9498,mexican
26476,italian
29939,italian
9336,mexican
26377,italian
18442,italian
13470,italian
34689,italian
11016,italian
28985,mexican
25293,italian
569,southern_us
29992,italian
20363,italian
6981,southern_us
30154,italian
39960,southern_us
25975,italian
4029,mexican
49081,italian
7493,mexican
10393,mexican
6915,italian
42310,italian
15612,mexican
23160,italian
37897,southern_us
44731,southern_us
3460,italian
29855,italian
31140,italian
4481,mexican
30882,italian
511,italian
1120,italian
42651,italian
18209,southern_us
38368,italian
31783,mexican
37589,southern_us
17752,italian
37020,italian
19503,mexican
2718,italian
28365,italian
45843,italian
4514,italian
4311,italian
41356,italian
12022,italian
6846,italian
8983,indian
47589,italian
14859,italian
20035,italian
732,italian
38568,italian
10871,indian
42540,italian
48782,italian
17988,italian
8147,italian
32029,mexican
25598,mexican
8695,mexican
11213,italian
21053,mexican
29154,italian
33691,italian
32129,italian
43787,mexican
40642,italian
39782,italian
38430,italian
33438,italian
31602,italian
17581,southern_us
25169,italian
35755,mexican
33544,mexican
34252,italian
30764,mexican
44946,italian
716,mexican
24668,italian
24270,mexican
13165,italian
33758,italian
3090,indian
43987,italian
39021,italian
44460,mexican
29876,southern_us
17737,mexican
36772,mexican
18174,italian
20924,southern_us
39098,italian
32571,italian
26957,italian
11363,mexican
20736,italian
42639,mexican
43350,mexican
15451,italian
45175,italian
5652,italian
1569,italian
39036,italian
13673,mexican
1550,mexican
38553,indian
38594,italian
3220,southern_us
24686,italian
10863,italian
46683,italian
5113,italian
34967,italian
15420,italian
9607,italian
7190,mexican
7482,mexican
3928,italian
11288,mexican
1948,italian
6590,italian
20275,italian
14212,italian
47990,italian
36653,italian
22436,italian
34790,italian
45752,italian
19159,italian
14515,southern_us
27510,italian
38699,italian
34959,southern_us
7206,mexican
2316,italian
18823,italian
1909,italian
48313,mexican
5844,italian
29975,mexican
41091,italian
9532,italian
46569,italian
10399,italian
42934,italian
2688,italian
27095,italian
12476,italian
23070,italian
9837,italian
45829,italian
31887,italian
28518,italian
47168,italian
45321,mexican
20662,mexican
9699,italian
41018,italian
705,southern_us
42898,mexican
633,italian
31443,italian
18613,mexican
19060,italian
17845,italian
1534,italian
41786,italian
31656,italian
17330,italian
7048,southern_us
7938,southern_us
46208,italian
33759,italian
5526,italian
26943,italian
20701,italian
35701,southern_us
36687,italian
21401,italian
376,southern_us
6980,italian
39402,italian
43095,italian
18576,mexican
39720,mexican
17526,italian
27549,italian
27123,italian
22979,indian
46113,italian
31557,italian
20414,southern_us
14487,italian
24881,mexican
17955,italian
39109,mexican
35576,italian
25876,italian
24669,italian
22261,mexican
832,mexican
29742,italian
21381,mexican
34322,italian
7224,italian
17978,italian
9438,italian
9458,italian
41045,indian
34614,italian
16651,italian
8230,italian
39372,mexican
39357,mexican
44341,mexican
42052,italian
45208,italian
28626,italian
48345,mexican
37791,southern_us
15227,italian
24053,italian
17716,italian
6087,italian
28000,mexican
4320,italian
21783,mexican
16148,italian
47562,italian
31541,italian
43574,italian
45475,mexican
16953,southern_us
5239,italian
4595,italian
37279,italian
33264,italian
30484,italian
9200,southern_us
7457,mexican
42413,italian
18484,mexican
20985,italian
29503,italian
45242,italian
46953,italian
13948,italian
1623,italian
33251,italian
6148,mexican
30392,southern_us
144,italian
20602,southern_us
48085,italian
14896,italian
47518,mexican
29161,italian
39363,italian
694,italian
3887,italian
12671,southern_us
31117,italian
14714,mexican
29993,southern_us
20639,italian
17665,italian
3969,italian
11014,mexican
19530,southern_us
17271,italian
30457,mexican
22989,mexican
45756,indian
20297,italian
10942,italian
35686,indian
13032,italian
7951,italian
20432,southern_us
17971,italian
4128,italian
7589,italian
18816,italian
12650,italian
418,mexican
36366,italian
32991,italian
6424,mexican
8134,italian
39280,southern_us
3091,italian
23382,italian
34090,italian
23320,mexican
14962,italian
42047,italian
44805,italian
36584,italian
3016,italian
6391,italian
38188,mexican
1784,italian
18300,italian
3856,italian
41841,italian
16837,italian
23687,southern_us
38118,southern_us
27801,mexican
17096,italian
20235,italian
13288,southern_us
26749,mexican
19084,italian
35200,italian
41073,italian
28016,italian
18431,italian
22228,italian
27456,italian
325,mexican
6543,italian
7062,mexican
49221,italian
44536,italian
24865,italian
26543,italian
10096,italian
38273,italian
6710,mexican
49243,southern_us
19624,italian
24435,italian
14883,italian
22516,mexican
587,southern_us
40539,mexican
11208,southern_us
18273,italian
22762,italian
13300,italian
42245,italian
14177,italian
4184,mexican
14277,southern_us
41308,italian
34438,italian
9805,mexican
38007,mexican
23919,mexican
13945,italian
32279,indian
17456,italian
47941,italian
32310,italian
44442,italian
14163,italian
27573,italian
777,southern_us
44116,italian
13347,mexican
29348,mexican
14219,italian
39983,italian
33682,mexican
21443,italian
47642,italian
1759,italian
1205,southern_us
4794,mexican
17408,mexican
34666,southern_us
40237,mexican
13778,italian
41289,mexican
3560,southern_us
35830,italian
11151,mexican
12789,italian
21166,italian
24716,mexican
25586,italian
11046,southern_us
31793,italian
28746,mexican
7226,italian
30991,italian
47476,italian
30626,italian
49367,italian
35754,mexican
4247,italian
49423,italian
22295,mexican
2749,italian
685,italian
30988,italian
46285,mexican
40492,mexican
22264,italian
15921,italian
388,italian
33121,italian
35685,italian
4416,southern_us
17725,italian
39525,mexican
27034,italian
28470,italian
38953,italian
20045,southern_us
12896,italian
39573,italian
8838,italian
15399,italian
39439,mexican
26837,italian
41220,italian
35968,italian
24335,italian
10983,italian
5516,italian
38894,mexican
11887,mexican
31306,southern_us
38578,mexican
3561,italian
45095,southern_us
30969,mexican
14389,southern_us
29670,mexican
40995,southern_us
33629,italian
10616,italian
30886,mexican
18995,mexican
31098,italian
34607,italian
48989,italian
44542,italian
47075,southern_us
19228,mexican
2685,southern_us
11686,southern_us
9610,mexican
30405,italian
43666,mexican
32892,italian
44741,italian
6791,italian
440,indian
22693,italian
24328,mexican
13800,italian
23873,mexican
12767,southern_us
5929,italian
20645,italian
20999,italian
29995,italian
35223,italian
22414,indian
23410,italian
36558,southern_us
13704,italian
41952,indian
46915,mexican
47170,mexican
2295,italian
46128,indian
48349,mexican
1482,italian
26589,southern_us
9418,mexican
31356,italian
16052,italian
43594,italian
29099,italian
23472,italian
34914,italian
19404,italian
28299,italian
12314,italian
6047,italian
37581,mexican
12750,mexican
17498,italian
7694,italian
14531,italian
26628,italian
8205,southern_us
25101,italian
29045,mexican
20917,indian
8311,italian
10213,italian
15241,italian
46132,italian
15349,italian
22580,italian
47335,mexican
17759,mexican
27633,italian
42313,italian
47272,indian
4553,italian
15235,italian
34102,indian
21227,southern_us
9782,italian
6913,italian
11944,italian
19035,italian
9848,mexican
42745,mexican
40846,italian
27618,mexican
41067,italian
13555,italian
18063,southern_us
16962,italian
8415,italian
19041,italian
38889,italian
32528,indian
21750,italian
11344,italian
27945,mexican
37025,italian
789,mexican
25084,mexican
6024,southern_us
14741,italian
20468,italian
26963,italian
1451,mexican
27745,italian
31347,italian
46592,italian
38107,mexican
5987,mexican
1808,southern_us
23783,italian
28618,indian
36764,italian
11326,italian
3020,italian
24326,southern_us
34002,italian
11499,italian
9268,italian
49368,italian
44720,mexican
13127,italian
34494,italian
48382,southern_us
18585,italian
40052,italian
46321,southern_us
49561,italian
9453,mexican
19555,mexican
17833,southern_us
10196,southern_us
35996,southern_us
22530,southern_us
44176,italian
2669,italian
10896,italian
7343,italian
46255,mexican
27043,italian
20998,southern_us
12357,italian
36339,italian
45086,indian
37690,southern_us
37829,mexican
3537,mexican
5150,italian
13,italian
44579,italian
8749,southern_us
131,italian
44306,italian
19202,italian
21300,italian
27286,italian
18297,italian
4388,southern_us
22234,italian
7359,italian
39947,italian
6855,italian
46057,italian
33950,mexican
36009,southern_us
23732,mexican
21316,southern_us
32806,mexican
34343,mexican
11973,mexican
2380,italian
30667,southern_us
42364,mexican
30258,mexican
34109,italian
5265,italian
123,italian
12498,mexican
23713,mexican
25176,italian
28576,mexican
32563,italian
38829,indian
3835,italian
1960,mexican
43991,italian
45136,italian
41554,italian
10118,italian
43827,mexican
32583,mexican
31949,italian
23574,italian
28211,italian
21793,italian
25914,indian
34735,italian
26071,italian
9476,italian
29443,southern_us
16966,italian
6457,southern_us
25882,italian
48390,italian
28356,southern_us
15699,southern_us
2090,mexican
4686,italian
27937,italian
25560,italian
38937,italian
48670,italian
2547,italian
17442,italian
28669,italian
4410,italian
36917,italian
46755,mexican
25321,southern_us
47019,italian
33077,italian
11593,mexican
44295,italian
46632,mexican
18503,italian
29030,southern_us
32516,italian
35128,southern_us
41715,italian
49185,mexican
35517,mexican
13909,southern_us
36886,italian
29304,mexican
29577,italian
24570,italian
29466,italian
10724,mexican
30026,italian
37133,italian
29346,italian
32871,southern_us
46420,italian
29083,italian
4402,italian
15877,italian
33448,italian
3541,italian
27704,mexican
28658,italian
23793,italian
11040,italian
28419,mexican
37086,italian
13965,italian
28674,italian
5645,southern_us
20756,mexican
15548,italian
14495,southern_us
11989,italian
47482,italian
14101,italian
1289,italian
49473,italian
39161,mexican
14452,italian
31489,italian
15599,italian
28440,italian
33624,italian
24090,italian
16137,italian
4819,italian
1377,southern_us
47636,italian
25907,italian
35894,italian
20315,italian
27199,italian
34055,mexican
26938,italian
5734,italian
32241,italian
2163,southern_us
20340,italian
6278,italian
49404,italian
36731,southern_us
29165,italian
24932,mexican
6591,italian
14644,italian
43518,southern_us
28979,mexican
45821,mexican
26627,southern_us
39139,italian
3026,mexican
13204,southern_us
762,italian
28036,italian
46514,italian
34536,mexican
36484,mexican
5676,italian
13715,italian
43019,mexican
2471,italian
34065,italian
39362,italian
4987,italian
28414,italian
8710,italian
6610,italian
28847,southern_us
10560,italian
32993,mexican
16912,mexican
35262,italian
46936,mexican
14553,italian
17471,italian
22897,mexican
2789,italian
3897,indian
22751,italian
16566,mexican
23033,southern_us
30500,italian
13018,mexican
13077,italian
9177,italian
16012,mexican
5293,italian
35451,italian
5591,mexican
44443,mexican
36811,italian
7031,mexican
11475,italian
5556,italian
33728,italian
46703,southern_us
41776,italian
4099,italian
4251,mexican
29381,italian
30300,mexican
27494,italian
48254,italian
32789,italian
44569,italian
44160,italian
18762,mexican
23808,italian
11875,mexican
35843,italian
4948,mexican
34713,italian
8352,italian
28407,italian
3506,southern_us
44338,italian
38464,mexican
1139,indian
12287,mexican
27031,mexican
42153,italian
42686,southern_us
44415,mexican
10072,italian
8618,italian
14153,indian
23825,mexican
21440,italian
13366,italian
24979,italian
33437,italian
4864,italian
33017,mexican
15122,southern_us
42731,indian
8281,italian
2812,italian
30683,indian
24249,southern_us
12169,mexican
28629,italian
32774,italian
15181,italian
44314,italian
37583,italian
28069,italian
33503,mexican
24015,italian
39333,mexican
13414,italian
4855,italian
6512,italian
21974,italian
9062,italian
6243,italian
10675,mexican
35788,italian
37372,mexican
28810,italian
23045,italian
21296,southern_us
33484,italian
30045,italian
17354,mexican
30061,italian
41671,mexican
13160,mexican
43260,mexican
43992,mexican
16117,mexican
30403,italian
37331,italian
5456,southern_us
26893,southern_us
44470,mexican
38130,mexican
9361,italian
19320,southern_us
3545,italian
25778,southern_us
34074,italian
34216,southern_us
38817,mexican
20749,italian
31535,southern_us
2052,italian
18186,italian
49595,southern_us
47592,italian
26011,italian
23403,mexican
8005,italian
19517,southern_us
10157,mexican
47071,italian
22469,italian
26224,italian
29482,southern_us
8227,italian
12580,southern_us
26385,southern_us
49610,italian
6446,italian
1766,mexican
19538,italian
44811,indian
16844,mexican
28777,indian
28282,italian
15025,southern_us
35345,italian
21527,italian
26997,italian
40454,mexican
2828,mexican
18980,italian
13604,mexican
9911,italian
49684,italian
5056,italian
2990,italian
32016,mexican
37476,italian
33761,italian
20280,southern_us
19266,mexican
17492,mexican
29376,italian
39788,italian
606,italian
28514,italian
8497,mexican
14688,italian
6514,italian
22222,mexican
40303,italian
23173,italian
26842,southern_us
38197,italian
6680,italian
11165,mexican
10077,southern_us
10703,italian
32046,southern_us
40961,italian
35596,southern_us
1653,italian
3886,southern_us
14121,mexican
36351,italian
32915,italian
5386,italian
40215,italian
183,mexican
24641,mexican
47715,italian
34390,italian
712,mexican
12535,italian
49435,italian
30517,italian
3489,italian
1636,italian
30044,italian
24095,italian
22105,indian
24627,mexican
38840,italian
9246,italian
32088,mexican
38769,italian
5657,italian
15325,mexican
28603,italian
42188,italian
30446,mexican
1757,italian
32710,southern_us
2136,mexican
27690,mexican
35074,southern_us
48873,mexican
39277,southern_us
28708,italian
45762,italian
37933,southern_us
4491,mexican
35597,italian
15163,italian
25745,italian
49614,italian
41946,italian
6372,italian
39604,mexican
42983,mexican
19983,indian
21892,mexican
20647,italian
47368,italian
3557,southern_us
41749,italian
31498,italian
19271,southern_us
15640,italian
26181,italian
22491,southern_us
31939,mexican
35961,italian
9811,mexican
40599,mexican
40190,italian
16581,mexican
22637,mexican
37123,italian
36020,italian
2226,italian
43012,southern_us
13134,italian
18749,italian
1692,southern_us
10138,mexican
25235,italian
13955,mexican
42655,italian
12415,italian
7502,italian
27394,southern_us
44210,italian
5331,southern_us
25173,southern_us
48988,italian
20735,southern_us
22048,italian
27644,indian
43242,italian
28368,italian
2429,italian
25477,italian
30938,mexican
29877,italian
30451,italian
48987,italian
17989,italian
13439,italian
33444,italian
38794,italian
37227,italian
39679,italian
34234,italian
38038,mexican
7274,italian
18018,italian
11450,italian
48160,italian
21288,italian
34704,southern_us
46684,italian
7049,mexican
9116,italian
22485,italian
6346,italian
40269,italian
35850,mexican
1429,southern_us
19739,italian
38972,italian
39570,italian
43463,italian
21757,italian
36070,italian
40550,italian
22914,indian
15074,indian
41576,italian
46372,mexican
8751,italian
47378,italian
21143,italian
3818,mexican
48486,italian
23388,italian
37216,italian
13142,mexican
828,italian
18468,italian
25554,southern_us
9863,italian
12771,indian
3066,italian
35442,mexican
25696,italian
38136,italian
35825,indian
28933,mexican
34629,italian
22169,mexican
7028,italian
37204,mexican
16980,mexican
27356,italian
11736,italian
1632,mexican
1073,italian
8236,italian
42866,italian
30904,mexican
35258,italian
17290,southern_us
35929,indian
46072,mexican
46763,italian
47664,italian
45625,italian
31177,italian
33941,italian
12272,southern_us
48146,mexican
11812,italian
42795,italian
14372,mexican
2964,italian
9236,italian
18992,italian
30902,southern_us
30939,italian
20108,italian
6562,mexican
46412,italian
8034,italian
37521,southern_us
46651,italian
32493,italian
3251,mexican
31825,italian
2676,italian
32140,italian
5326,italian
38240,southern_us
45874,italian
17253,italian
25292,italian
48666,mexican
49278,southern_us
47903,southern_us
42062,italian
27885,mexican
21229,italian
47629,italian
16695,italian
5355,southern_us
45369,italian
25736,mexican
29882,italian
38900,southern_us
1508,mexican
2526,italian
16563,mexican
49060,southern_us
31448,southern_us
36746,mexican
1280,southern_us
41950,italian
25948,italian
35444,italian
2881,southern_us
44080,southern_us
4446,italian
47106,indian
15521,italian
44359,southern_us
48967,southern_us
1599,mexican
44514,italian
7140,southern_us
27656,mexican
35581,mexican
6359,mexican
41639,italian
42680,italian
31520,italian
47846,italian
7993,indian
2996,mexican
27737,italian
27427,italian
3734,italian
44673,italian
43924,southern_us
18628,mexican
3596,italian
37666,southern_us
14633,italian
36259,mexican
19752,italian
16697,italian
9550,mexican
20813,italian
34356,italian
3583,mexican
14148,italian
28329,italian
166,mexican
12368,italian
32261,southern_us
35306,mexican
1414,italian
45051,italian
20767,italian
23450,italian
404,italian
527,italian
25416,mexican
25409,italian
34603,mexican
20266,mexican
9513,italian
7794,italian
19429,mexican
11328,mexican
49242,italian
40411,mexican
46424,italian
1634,southern_us
47221,italian
3963,italian
15515,italian
6735,mexican
41899,italian
36222,italian
24468,italian
9876,italian
33614,italian
42279,italian
46846,italian
34711,italian
39556,southern_us
1064,mexican
30080,italian
6076,italian
5670,italian
44525,italian
19743,mexican
36205,italian
9030,italian
39755,italian
39434,italian
37803,italian
30053,italian
11661,italian
17918,italian
44237,southern_us
38536,italian
47369,italian
6108,southern_us
16807,italian
41329,southern_us
33582,italian
9570,mexican
47129,mexican
14268,mexican
8395,italian
38977,italian
22716,southern_us
25753,italian
12018,italian
31659,mexican
21149,mexican
10328,mexican
33585,italian
29192,italian
46733,italian
12887,italian
24354,italian
39237,italian
19430,italian
39895,italian
34566,italian
17889,italian
40652,italian
31395,italian
35908,italian
18341,mexican
17745,italian
40560,italian
25097,italian
31430,italian
25484,italian
43668,italian
2184,indian
12106,italian
25747,mexican
11423,italian
22403,italian
2880,italian
15445,italian
9825,italian
31607,mexican
9341,mexican
2406,italian
28466,italian
8619,mexican
16097,italian
11652,mexican
16852,italian
29111,italian
33602,mexican
35,italian
47741,southern_us
39820,italian
25332,italian
5720,italian
19634,italian
34851,italian
14117,italian
12195,southern_us
33665,italian
46228,italian
15964,italian
47502,mexican
41865,southern_us
46055,italian
8863,mexican
48658,italian
42251,italian
33164,italian
24526,southern_us
39431,italian
3893,italian
34175,mexican
6727,southern_us
17230,italian
24579,italian
15873,southern_us
3703,italian
27030,italian
9149,italian
16152,mexican
49665,italian
27036,italian
8341,mexican
30384,italian
32883,italian
29047,mexican
31964,italian
7011,italian
46301,southern_us
3495,italian
11949,mexican
975,italian
15529,italian
15372,mexican
5176,italian
13631,italian
42028,italian
4936,italian
26471,southern_us
43833,italian
47933,italian
38373,italian
5780,italian
46303,southern_us
27308,italian
10340,italian
48900,southern_us
876,italian
10446,southern_us
15082,italian
31706,italian
24885,italian
34944,italian
7917,italian
5923,mexican
44272,italian
41074,italian
381,italian
16053,italian
37470,italian
23027,italian
42078,italian
13183,mexican
14828,italian
15394,mexican
46300,italian
38963,italian
679,italian
34558,italian
31528,italian
45629,italian
5034,italian
35031,italian
13237,mexican
42339,italian
3911,italian
20409,southern_us
24741,italian
18381,mexican
7572,italian
24226,italian
19945,mexican
31809,southern_us
17903,italian
48664,italian
14122,italian
3175,italian
3403,mexican
11062,southern_us
16629,mexican
11349,italian
14353,mexican
25633,southern_us
11424,mexican
36024,southern_us
7151,italian
12777,italian
34289,southern_us
13904,italian
40792,italian
11649,southern_us
227,italian
10396,mexican
6559,italian
14195,italian
21511,italian
431,italian
5651,southern_us
20754,italian
24905,italian
16731,mexican
9006,italian
43909,italian
28526,italian
31141,southern_us
39787,italian
35320,italian
25077,italian
2902,italian
34305,indian
6174,southern_us
24695,mexican
12211,italian
13227,italian
728,italian
21635,indian
14011,southern_us
5861,mexican
9976,italian
49218,italian
27684,italian
11095,mexican
47314,italian
41901,italian
5859,italian
3947,indian
14030,italian
10056,italian
39408,italian
35283,southern_us
13994,southern_us
36302,italian
16113,italian
47207,mexican
36198,mexican
21134,italian
49070,southern_us
8030,italian
31802,italian
36511,southern_us
7785,mexican
38965,southern_us
31453,italian
43100,italian
32307,southern_us
45405,italian
28532,italian
16092,indian
29029,italian
5596,italian
11369,mexican
37436,mexican
2421,mexican
22070,italian
10600,italian
11150,italian
29257,mexican
38540,southern_us
18998,mexican
39974,southern_us
2159,italian
19679,italian
44146,italian
36086,mexican
20676,mexican
39779,italian
33522,southern_us
498,italian
45937,mexican
41501,italian
44156,italian
5643,italian
35874,italian
24413,italian
47297,southern_us
10073,southern_us
4798,italian
7802,italian
3970,italian
24416,indian
13072,southern_us
29046,italian
12898,italian
24957,italian
18725,mexican
46929,southern_us
23140,italian
30516,italian
34081,mexican
12927,italian
44088,italian
20785,italian
16672,italian
5400,italian
30322,italian
17272,italian
9797,italian
14795,mexican
7619,italian
42124,italian
23249,southern_us
44158,mexican
17462,italian
3580,southern_us
9896,italian
29669,mexican
30625,mexican
7685,italian
7632,italian
28349,italian
4510,indian
35383,southern_us
18569,mexican
11379,italian
9434,italian
37774,italian
33651,italian
47017,italian
31874,italian
26733,indian
20962,mexican
1467,italian
11173,southern_us
12949,italian
11565,southern_us
29756,italian
25577,mexican
36779,italian
10974,italian
42163,italian
15337,italian
23242,italian
7952,italian
27424,italian
3816,mexican
27190,southern_us
43764,italian
17714,italian
30022,italian
33281,mexican
43503,southern_us
27385,indian
2396,mexican
25387,indian
1017,mexican
18852,italian
14861,mexican
47487,italian
46015,mexican
12684,southern_us
12588,southern_us
33061,mexican
38952,italian
20915,italian
34732,italian
48656,italian
38736,italian
20374,italian
18664,indian
15638,southern_us
10458,southern_us
47980,mexican
43084,italian
4534,italian
26269,italian
23498,indian
5053,italian
5010,italian
49028,italian
36714,mexican
21490,mexican
8448,mexican
49408,italian
28982,italian
20207,italian
37751,southern_us
42412,italian
47466,italian
40672,mexican
47821,mexican
42090,italian
10019,mexican
45793,southern_us
32933,italian
48283,italian
19798,mexican
41233,mexican
37147,italian
26516,indian
4305,italian
30883,italian
31677,italian
25378,italian
40122,mexican
20889,southern_us
10994,mexican
29311,italian
46431,southern_us
17648,indian
32111,italian
15728,southern_us
16960,southern_us
23535,southern_us
29667,mexican
31729,southern_us
41910,italian
13996,mexican
21089,italian
32705,mexican
42847,italian
26201,italian
26813,italian
32471,italian
44990,italian
17237,italian
39403,italian
15652,italian
14568,italian
44779,mexican
37888,indian
9529,italian
20700,southern_us
