id,cuisine
11507,mexican
6093,british
49338,mexican
11560,italian
49597,british
17865,italian
5995,mexican
9707,mexican
6888,mexican
46148,italian
19940,british
34637,mexican
14214,greek
15805,italian
34328,italian
27174,british
24919,italian
33206,mexican
10745,british
41550,italian
5008,italian
10685,italian
15287,italian
25701,italian
31525,mexican
27096,cajun_creole
36113,italian
48480,british
1944,mexican
26314,italian
10478,japanese
15149,british
5024,italian
1676,cajun_creole
2869,italian
20079,indian
8053,italian
6212,mexican
13557,italian
9735,italian
39956,mexican
21569,indian
3269,british
4461,vietnamese
41598,mexican
44612,italian
20150,italian
7278,mexican
35809,italian
21612,british
20357,british
23355,italian
27727,mexican
34021,italian
9970,british
36438,british
12079,italian
22380,italian
28065,italian
49690,italian
48671,mexican
18509,british
8903,mexican
23374,italian
22475,italian
28418,italian
42625,british
44840,italian
42121,mexican
2243,indian
18032,italian
19392,italian
25679,italian
11223,mexican
35867,british
33842,italian
12676,british
38377,chinese
344,british
11864,cajun_creole
16895,mexican
3001,mexican
19195,british
3635,british
23150,italian
17502,italian
16405,indian
34160,british
34495,italian
18377,british
18988,british
24880,italian
48302,british
33358,mexican
20732,mexican
22094,mexican
8638,mexican
35556,british
27248,italian
15746,mexican
46404,mexican
23323,mexican
39018,italian
23510,british
27710,italian
30540,mexican
48945,cajun_creole
37197,mexican
27343,thai
29349,italian
38383,mexican
46758,vietnamese
24859,italian
18292,british
32450,mexican
35936,cajun_creole
36789,italian
19804,mexican
16604,british
585,chinese
29352,mexican
48392,mexican
44324,mexican
5012,italian
19487,italian
17263,mexican
26127,british
39464,british
4870,italian
16171,british
308,british
19155,british
18736,british
43352,british
24652,british
44181,british
36237,british
30286,mexican
4019,italian
20111,british
35543,british
25992,italian
8275,british
49613,italian
45149,british
38610,mexican
18111,mexican
35670,italian
30349,italian
12034,vietnamese
20729,mexican
11458,british
16423,mexican
47404,mexican
43875,italian
43513,british
21894,mexican
9350,italian
18519,mexican
4651,mexican
14831,mexican
32530,mexican
44131,british
36724,italian
20264,mexican
4994,italian
47875,british
1952,vietnamese
6792,mexican
44853,british
13807,italian
14303,mexican
27449,mexican
20389,british
32028,british
9758,mexican
15295,british
14904,british
9534,british
46950,vietnamese
15648,mexican
44473,british
29833,mexican
3015,mexican
43675,british
3329,italian
27359,mexican
18163,italian
45238,british
2146,british
17194,italian
15864,mexican
6084,italian
44220,british
1843,cajun_creole
4777,italian
27182,british
47648,british
30068,british
36696,british
47909,mexican
19016,italian
32683,italian
224,mexican
2031,thai
26715,cajun_creole
23886,mexican
28724,british
46037,british
38683,italian
19328,vietnamese
15324,british
20480,italian
43132,italian
25028,mexican
15859,british
13023,british
27838,mexican
3661,italian
35313,vietnamese
45668,british
3070,british
20607,italian
33560,vietnamese
43354,cajun_creole
19935,italian
45795,british
42932,mexican
42059,mexican
47601,italian
31240,mexican
5339,british
8192,italian
4831,italian
9134,mexican
49500,indian
45456,mexican
47506,italian
43238,british
43910,british
36829,vietnamese
2771,mexican
14712,cajun_creole
37718,british
5264,italian
26273,chinese
48641,mexican
46990,italian
26575,mexican
43906,british
30518,mexican
45950,british
15967,british
25115,british
15112,italian
34860,japanese
32100,mexican
11239,italian
809,british
9212,italian
34741,italian
29409,vietnamese
39986,cajun_creole
21487,italian
36981,italian
19115,italian
37110,mexican
36185,japanese
26244,cajun_creole
18026,cajun_creole
36961,british
14384,mexican
6039,italian
31871,italian
35841,mexican
16074,british
39180,italian
19331,mexican
8658,italian
49574,mexican
25237,british
6947,mexican
5309,british
35914,italian
14715,british
47994,british
11508,italian
41662,british
39047,british
22933,mexican
5016,italian
49449,mexican
39029,italian
1721,italian
41864,british
17358,british
36847,italian
34812,mexican
5486,british
2492,italian
45624,british
7576,mexican
34773,italian
16904,cajun_creole
4279,japanese
38068,british
7370,mexican
23586,british
48790,british
26717,vietnamese
32749,italian
42536,japanese
5372,british
37143,british
37244,mexican
27674,cajun_creole
778,italian
14686,british
9274,british
37769,mexican
12871,cajun_creole
38528,mexican
32968,british
6275,mexican
4732,cajun_creole
9452,indian
29194,italian
16627,british
5127,mexican
26447,italian
11489,british
23884,vietnamese
14545,indian
19620,mexican
9771,british
21265,mexican
38249,italian
3483,italian
21262,mexican
14605,italian
9448,mexican
15750,italian
6413,british
17585,italian
10057,italian
29462,british
18943,italian
22591,british
32048,mexican
32249,italian
39578,italian
21724,british
27119,italian
25094,italian
41200,british
33033,italian
21389,british
49103,mexican
12519,british
26913,indian
12460,british
3397,italian
3502,cajun_creole
42877,japanese
249,italian
46008,british
14185,mexican
20873,indian
11722,italian
24883,mexican
3932,british
25728,italian
16428,mexican
7887,british
48364,italian
47197,british
28640,british
16758,italian
39135,british
33302,british
23677,cajun_creole
25509,vietnamese
35746,italian
46195,mexican
19788,italian
18888,italian
21153,mexican
44672,british
48707,italian
2232,vietnamese
36081,italian
948,mexican
24512,italian
24382,british
40648,british
48886,cajun_creole
21967,italian
40119,italian
38221,mexican
49494,italian
17286,british
10421,cajun_creole
13088,mexican
34348,british
15405,chinese
15218,british
40233,italian
26098,italian
17221,british
25198,italian
22532,italian
41563,cajun_creole
2554,italian
38170,british
29476,british
33384,mexican
5770,italian
5628,italian
44069,mexican
18530,british
22369,italian
9498,british
26476,british
29939,mexican
9336,italian
26377,italian
18442,british
13470,thai
34689,japanese
11016,italian
28985,italian
25293,italian
569,italian
29992,italian
20363,italian
6981,italian
30154,italian
39960,italian
25975,british
4029,indian
49081,british
7493,japanese
10393,british
6915,italian
42310,british
15612,british
23160,italian
37897,british
44731,mexican
3460,british
29855,mexican
31140,italian
4481,italian
30882,british
511,italian
1120,italian
42651,mexican
18209,cajun_creole
38368,cajun_creole
31783,cajun_creole
37589,british
17752,italian
37020,italian
19503,italian
2718,italian
28365,mexican
45843,italian
4514,italian
4311,italian
41356,british
12022,cajun_creole
6846,british
8983,italian
47589,british
14859,italian
20035,italian
732,italian
38568,italian
10871,mexican
42540,southern_us
48782,italian
17988,mexican
8147,italian
32029,british
25598,british
8695,italian
11213,british
21053,mexican
29154,british
33691,italian
32129,mexican
43787,italian
40642,mexican
39782,italian
38430,italian
33438,japanese
31602,french
17581,mexican
25169,italian
35755,mexican
33544,mexican
34252,italian
30764,italian
44946,british
716,thai
24668,italian
24270,vietnamese
13165,british
33758,italian
3090,thai
43987,italian
39021,italian
44460,mexican
29876,british
17737,mexican
36772,mexican
18174,cajun_creole
20924,british
39098,mexican
32571,mexican
26957,italian
11363,mexican
20736,vietnamese
42639,italian
43350,mexican
15451,italian
45175,mexican
5652,british
1569,italian
39036,cajun_creole
13673,italian
1550,mexican
38553,italian
38594,italian
3220,mexican
24686,mexican
10863,mexican
46683,italian
5113,mexican
34967,mexican
15420,mexican
9607,british
7190,chinese
7482,mexican
3928,italian
11288,mexican
1948,italian
6590,italian
20275,italian
14212,italian
47990,italian
36653,mexican
22436,british
34790,cajun_creole
45752,italian
19159,british
14515,british
27510,british
38699,italian
34959,mexican
7206,mexican
2316,cajun_creole
18823,british
1909,british
48313,british
5844,british
29975,italian
41091,thai
9532,cajun_creole
46569,british
10399,italian
42934,mexican
2688,mexican
27095,british
12476,british
23070,indian
9837,italian
45829,british
31887,british
28518,british
47168,italian
45321,mexican
20662,mexican
9699,vietnamese
41018,italian
705,british
42898,italian
633,italian
31443,british
18613,italian
19060,cajun_creole
17845,mexican
1534,british
41786,italian
31656,italian
17330,mexican
7048,cajun_creole
7938,british
46208,cajun_creole
33759,italian
5526,cajun_creole
26943,british
20701,italian
35701,italian
36687,mexican
21401,mexican
376,italian
6980,indian
39402,italian
43095,mexican
18576,british
39720,mexican
17526,british
27549,mexican
27123,mexican
22979,british
46113,italian
31557,mexican
20414,cajun_creole
14487,cajun_creole
24881,british
17955,italian
39109,mexican
35576,italian
25876,mexican
24669,cajun_creole
22261,mexican
832,italian
29742,italian
21381,italian
34322,cajun_creole
7224,italian
17978,british
9438,thai
9458,japanese
41045,chinese
34614,mexican
16651,mexican
8230,italian
39372,cajun_creole
39357,british
44341,mexican
42052,italian
45208,mexican
28626,mexican
48345,japanese
37791,british
15227,italian
24053,italian
17716,british
6087,italian
28000,mexican
4320,italian
21783,british
16148,italian
47562,mexican
31541,mexican
43574,british
45475,british
16953,cajun_creole
5239,italian
4595,mexican
37279,british
33264,british
30484,british
9200,british
7457,italian
42413,cajun_creole
18484,japanese
20985,mexican
29503,mexican
45242,british
46953,italian
13948,mexican
1623,italian
33251,mexican
6148,british
30392,british
144,italian
20602,italian
48085,british
14896,british
47518,italian
29161,italian
39363,italian
694,italian
3887,cajun_creole
12671,british
31117,italian
14714,mexican
29993,italian
20639,mexican
17665,mexican
3969,mexican
11014,italian
19530,british
17271,mexican
30457,british
22989,british
45756,mexican
20297,italian
10942,italian
35686,mexican
13032,italian
7951,cajun_creole
20432,mexican
17971,mexican
4128,italian
7589,mexican
18816,italian
12650,italian
418,mexican
36366,italian
32991,british
6424,italian
8134,italian
39280,british
3091,british
23382,italian
34090,british
23320,italian
14962,british
42047,mexican
44805,british
36584,british
3016,british
6391,italian
38188,british
1784,italian
18300,italian
3856,italian
41841,british
16837,british
23687,italian
38118,british
27801,italian
17096,italian
20235,british
13288,british
26749,mexican
19084,british
35200,mexican
41073,italian
28016,british
18431,italian
22228,italian
27456,mexican
325,italian
6543,british
7062,italian
49221,italian
44536,british
24865,italian
26543,vietnamese
10096,british
38273,mexican
6710,mexican
49243,british
19624,italian
24435,japanese
14883,mexican
22516,mexican
587,british
40539,british
11208,italian
18273,british
22762,british
13300,italian
42245,italian
14177,british
4184,mexican
14277,mexican
41308,vietnamese
34438,mexican
9805,italian
38007,mexican
23919,british
13945,southern_us
32279,british
17456,british
47941,japanese
32310,italian
44442,british
14163,british
27573,british
777,british
44116,italian
13347,mexican
29348,cajun_creole
14219,british
39983,italian
33682,british
21443,italian
47642,mexican
1759,british
1205,italian
4794,mexican
17408,mexican
34666,british
40237,mexican
13778,italian
41289,mexican
3560,british
35830,british
11151,mexican
12789,british
21166,british
24716,italian
25586,mexican
11046,italian
31793,british
28746,british
7226,mexican
30991,british
47476,italian
30626,british
49367,italian
35754,mexican
4247,vietnamese
49423,italian
22295,italian
2749,italian
685,italian
30988,british
46285,british
40492,mexican
22264,italian
15921,mexican
388,italian
33121,italian
35685,mexican
4416,british
17725,italian
39525,british
27034,italian
28470,italian
38953,mexican
20045,italian
12896,british
39573,mexican
8838,british
15399,mexican
39439,british
26837,cajun_creole
41220,british
35968,italian
24335,mexican
10983,italian
5516,mexican
38894,mexican
11887,mexican
31306,british
38578,indian
3561,british
45095,italian
30969,british
14389,italian
29670,vietnamese
40995,british
33629,british
10616,british
30886,mexican
18995,mexican
31098,italian
34607,italian
48989,british
44542,italian
47075,mexican
19228,italian
2685,mexican
11686,italian
9610,mexican
30405,italian
43666,mexican
32892,italian
44741,italian
6791,cajun_creole
440,italian
22693,italian
24328,korean
13800,italian
23873,mexican
12767,british
5929,mexican
20645,italian
20999,mexican
29995,british
35223,british
22414,mexican
23410,italian
36558,italian
13704,italian
41952,mexican
46915,italian
47170,mexican
2295,british
46128,mexican
48349,british
1482,italian
26589,british
9418,mexican
31356,british
16052,mexican
43594,british
29099,mexican
23472,mexican
34914,italian
19404,cajun_creole
28299,italian
12314,british
6047,italian
37581,mexican
12750,italian
17498,italian
7694,mexican
14531,mexican
26628,mexican
8205,british
25101,british
29045,mexican
20917,mexican
8311,italian
10213,italian
15241,mexican
46132,british
15349,british
22580,british
47335,mexican
17759,mexican
27633,british
42313,british
47272,vietnamese
4553,italian
15235,mexican
34102,british
21227,british
9782,british
6913,british
11944,cajun_creole
19035,italian
9848,british
42745,mexican
40846,mexican
27618,mexican
41067,british
13555,cajun_creole
18063,british
16962,italian
8415,cajun_creole
19041,british
38889,italian
32528,cajun_creole
21750,mexican
11344,british
27945,italian
37025,italian
789,mexican
25084,cajun_creole
6024,british
14741,british
20468,cajun_creole
26963,british
1451,italian
27745,southern_us
31347,british
46592,italian
38107,mexican
5987,british
1808,italian
23783,british
28618,italian
36764,italian
11326,mexican
3020,italian
24326,british
34002,british
11499,british
9268,british
49368,italian
44720,cajun_creole
13127,italian
34494,italian
48382,british
18585,italian
40052,italian
46321,british
49561,british
9453,mexican
19555,italian
17833,italian
10196,british
35996,british
22530,british
44176,british
2669,british
10896,mexican
7343,italian
46255,indian
27043,british
20998,british
12357,italian
36339,italian
45086,italian
37690,mexican
37829,mexican
3537,mexican
5150,british
13,cajun_creole
44579,italian
8749,british
131,mexican
44306,mexican
19202,mexican
21300,italian
27286,italian
18297,italian
4388,italian
22234,british
7359,british
39947,italian
6855,british
46057,mexican
33950,mexican
36009,british
23732,mexican
21316,italian
32806,british
34343,thai
11973,cajun_creole
2380,mexican
30667,italian
42364,italian
30258,italian
34109,italian
5265,mexican
123,mexican
12498,mexican
23713,italian
25176,mexican
28576,mexican
32563,mexican
38829,mexican
3835,mexican
1960,mexican
43991,british
45136,british
41554,mexican
10118,british
43827,mexican
32583,mexican
31949,mexican
23574,italian
28211,mexican
21793,mexican
25914,italian
34735,mexican
26071,italian
9476,italian
29443,cajun_creole
16966,italian
6457,british
25882,italian
48390,mexican
28356,british
15699,vietnamese
2090,mexican
4686,italian
27937,japanese
25560,italian
38937,vietnamese
48670,italian
2547,british
17442,british
28669,italian
4410,italian
36917,italian
46755,british
25321,british
47019,italian
33077,mexican
11593,mexican
44295,italian
46632,italian
18503,italian
29030,italian
32516,italian
35128,cajun_creole
41715,italian
49185,mexican
35517,mexican
13909,italian
36886,british
29304,mexican
29577,vietnamese
24570,mexican
29466,british
10724,british
30026,italian
37133,british
29346,italian
32871,british
46420,italian
29083,italian
4402,italian
15877,mexican
33448,italian
3541,italian
27704,mexican
28658,mexican
23793,mexican
11040,italian
28419,british
37086,italian
13965,cajun_creole
28674,mexican
5645,mexican
20756,chinese
15548,british
14495,british
11989,italian
47482,italian
14101,vietnamese
1289,mexican
49473,vietnamese
39161,mexican
14452,british
31489,mexican
15599,mexican
28440,mexican
33624,mexican
24090,british
16137,mexican
4819,cajun_creole
1377,british
47636,british
25907,thai
35894,italian
20315,italian
27199,british
34055,italian
26938,british
5734,british
32241,british
2163,italian
20340,cajun_creole
6278,vietnamese
49404,british
36731,italian
29165,british
24932,mexican
6591,italian
14644,mexican
43518,british
28979,italian
45821,mexican
26627,british
39139,vietnamese
3026,italian
13204,mexican
762,italian
28036,mexican
46514,mexican
34536,italian
36484,italian
5676,british
13715,british
43019,british
2471,mexican
34065,british
39362,british
4987,italian
28414,british
8710,italian
6610,italian
28847,british
10560,mexican
32993,british
16912,british
35262,british
46936,italian
14553,thai
17471,italian
22897,mexican
2789,british
3897,mexican
22751,italian
16566,italian
23033,british
30500,british
13018,mexican
13077,italian
9177,italian
16012,british
5293,mexican
35451,british
5591,mexican
44443,british
36811,italian
7031,mexican
11475,mexican
5556,mexican
33728,mexican
46703,british
41776,british
4099,italian
4251,mexican
29381,mexican
30300,italian
27494,mexican
48254,british
32789,mexican
44569,vietnamese
44160,british
18762,chinese
23808,italian
11875,british
35843,italian
4948,mexican
34713,mexican
8352,cajun_creole
28407,mexican
3506,british
44338,italian
38464,british
1139,british
12287,italian
27031,italian
42153,british
42686,british
44415,mexican
10072,italian
8618,italian
14153,mexican
23825,british
21440,british
13366,mexican
24979,italian
33437,mexican
4864,italian
33017,british
15122,cajun_creole
42731,italian
8281,italian
2812,italian
30683,british
24249,italian
12169,british
28629,british
32774,british
15181,mexican
44314,british
37583,italian
28069,italian
33503,italian
24015,british
39333,italian
13414,italian
4855,mexican
6512,british
21974,british
9062,mexican
6243,italian
10675,british
35788,italian
37372,italian
28810,italian
23045,italian
21296,british
33484,british
30045,mexican
17354,italian
30061,british
41671,mexican
13160,mexican
43260,italian
43992,italian
16117,mexican
30403,mexican
37331,italian
5456,british
26893,cajun_creole
44470,italian
38130,british
9361,mexican
19320,british
3545,british
25778,british
34074,italian
34216,british
38817,mexican
20749,mexican
31535,british
2052,italian
18186,italian
49595,italian
47592,mexican
26011,italian
23403,italian
8005,italian
19517,british
10157,mexican
47071,british
22469,mexican
26224,british
29482,british
8227,italian
12580,british
26385,british
49610,british
6446,mexican
1766,british
19538,cajun_creole
44811,british
16844,mexican
28777,mexican
28282,thai
15025,british
35345,vietnamese
21527,cajun_creole
26997,italian
40454,italian
2828,british
18980,italian
13604,italian
9911,british
49684,italian
5056,indian
2990,british
32016,mexican
37476,italian
33761,italian
20280,british
19266,mexican
17492,mexican
29376,british
39788,british
606,italian
28514,british
8497,italian
14688,british
6514,british
22222,chinese
40303,japanese
23173,british
26842,italian
38197,british
6680,british
11165,thai
10077,british
10703,italian
32046,italian
40961,british
35596,italian
1653,british
3886,cajun_creole
14121,mexican
36351,vietnamese
32915,italian
5386,italian
40215,mexican
183,mexican
24641,japanese
47715,british
34390,italian
712,italian
12535,japanese
49435,british
30517,mexican
3489,cajun_creole
1636,british
30044,mexican
24095,mexican
22105,italian
24627,vietnamese
38840,mexican
9246,italian
32088,british
38769,vietnamese
5657,italian
15325,italian
28603,italian
42188,mexican
30446,italian
1757,italian
32710,italian
2136,british
27690,british
35074,italian
48873,mexican
39277,british
28708,british
45762,italian
37933,italian
4491,british
35597,british
15163,mexican
25745,italian
49614,british
41946,cajun_creole
6372,british
39604,cajun_creole
42983,italian
19983,mexican
21892,mexican
20647,italian
47368,british
3557,italian
41749,italian
31498,italian
19271,british
15640,italian
26181,italian
22491,british
31939,mexican
35961,vietnamese
9811,mexican
40599,mexican
40190,mexican
16581,british
22637,thai
37123,mexican
36020,british
2226,british
43012,mexican
13134,british
18749,french
1692,cajun_creole
10138,thai
25235,british
13955,italian
42655,cajun_creole
12415,italian
7502,british
27394,british
44210,british
5331,british
25173,mexican
48988,british
20735,japanese
22048,italian
27644,mexican
43242,italian
28368,british
2429,british
25477,italian
30938,mexican
29877,british
30451,mexican
48987,vietnamese
17989,italian
13439,mexican
33444,italian
38794,british
37227,mexican
39679,cajun_creole
34234,british
38038,italian
7274,mexican
18018,mexican
11450,mexican
48160,vietnamese
21288,mexican
34704,italian
46684,mexican
7049,mexican
9116,italian
22485,british
6346,british
40269,mexican
35850,cajun_creole
1429,british
19739,british
38972,italian
39570,italian
43463,italian
21757,mexican
36070,british
40550,british
22914,vietnamese
15074,british
41576,british
46372,mexican
8751,british
47378,mexican
21143,mexican
3818,mexican
48486,mexican
23388,british
37216,british
13142,british
828,british
18468,italian
25554,italian
9863,mexican
12771,cajun_creole
3066,italian
35442,british
25696,mexican
38136,italian
35825,mexican
28933,mexican
34629,british
22169,mexican
7028,italian
37204,mexican
16980,mexican
27356,italian
11736,british
1632,mexican
1073,vietnamese
8236,british
42866,mexican
30904,british
35258,mexican
17290,italian
35929,mexican
46072,italian
46763,italian
47664,italian
45625,indian
31177,british
33941,italian
12272,british
48146,british
11812,italian
42795,indian
14372,mexican
2964,mexican
9236,italian
18992,italian
30902,italian
30939,mexican
20108,british
6562,italian
46412,british
8034,british
37521,british
46651,mexican
32493,italian
3251,mexican
31825,cajun_creole
2676,british
32140,italian
5326,british
38240,british
45874,italian
17253,italian
25292,italian
48666,italian
49278,italian
47903,british
42062,cajun_creole
27885,mexican
21229,italian
47629,italian
16695,italian
5355,british
45369,mexican
25736,italian
29882,british
38900,british
1508,italian
2526,mexican
16563,british
49060,british
31448,british
36746,italian
1280,british
41950,british
25948,british
35444,italian
2881,mexican
44080,british
4446,italian
47106,british
15521,thai
44359,british
48967,italian
1599,british
44514,british
7140,british
27656,mexican
35581,mexican
6359,italian
41639,vietnamese
42680,mexican
31520,british
47846,indian
7993,italian
2996,italian
27737,cajun_creole
27427,italian
3734,mexican
44673,mexican
43924,korean
18628,mexican
3596,italian
37666,cajun_creole
14633,italian
36259,mexican
19752,mexican
16697,british
9550,mexican
20813,british
34356,japanese
3583,italian
14148,italian
28329,mexican
166,british
12368,cajun_creole
32261,vietnamese
35306,mexican
1414,mexican
45051,british
20767,italian
23450,italian
404,italian
527,italian
25416,italian
25409,british
34603,italian
20266,british
9513,british
7794,italian
19429,indian
11328,mexican
49242,italian
40411,italian
46424,italian
1634,cajun_creole
47221,italian
3963,british
15515,mexican
6735,mexican
41899,japanese
36222,cajun_creole
24468,mexican
9876,british
33614,italian
42279,british
46846,italian
34711,vietnamese
39556,british
1064,italian
30080,italian
6076,italian
5670,chinese
44525,korean
19743,indian
36205,italian
9030,mexican
39755,italian
39434,italian
37803,italian
30053,mexican
11661,mexican
17918,british
44237,italian
38536,british
47369,british
6108,mexican
16807,mexican
41329,british
33582,italian
9570,italian
47129,british
14268,british
8395,italian
38977,british
22716,british
25753,italian
12018,mexican
31659,italian
21149,mexican
10328,italian
33585,mexican
29192,mexican
46733,british
12887,italian
24354,italian
39237,italian
19430,italian
39895,british
34566,mexican
17889,british
40652,british
31395,mexican
35908,british
18341,mexican
17745,italian
40560,italian
25097,british
31430,italian
25484,mexican
43668,british
2184,mexican
12106,cajun_creole
25747,italian
11423,italian
22403,british
2880,british
15445,italian
9825,italian
31607,british
9341,mexican
2406,italian
28466,mexican
8619,italian
16097,italian
11652,mexican
16852,british
29111,british
33602,british
35,british
47741,british
39820,italian
25332,italian
5720,british
19634,vietnamese
34851,italian
14117,italian
12195,british
33665,mexican
46228,italian
15964,italian
47502,italian
41865,italian
46055,cajun_creole
8863,mexican
48658,italian
42251,italian
33164,italian
24526,british
39431,british
3893,british
34175,italian
6727,british
17230,british
24579,mexican
15873,italian
3703,british
27030,thai
9149,mexican
16152,italian
49665,british
27036,mexican
8341,british
30384,british
32883,cajun_creole
29047,mexican
31964,british
7011,mexican
46301,british
3495,italian
11949,mexican
975,cajun_creole
15529,italian
15372,mexican
5176,italian
13631,italian
42028,mexican
4936,british
26471,italian
43833,italian
47933,british
38373,mexican
5780,mexican
46303,italian
27308,italian
10340,italian
48900,italian
876,italian
10446,italian
15082,british
31706,british
24885,british
34944,italian
7917,mexican
5923,british
44272,italian
41074,italian
381,italian
16053,british
37470,british
23027,mexican
42078,british
13183,british
14828,mexican
15394,mexican
46300,cajun_creole
38963,italian
679,italian
34558,italian
31528,mexican
45629,british
5034,italian
35031,mexican
13237,british
42339,mexican
3911,italian
20409,british
24741,british
18381,mexican
7572,british
24226,british
19945,thai
31809,british
17903,british
48664,mexican
14122,italian
3175,british
3403,british
11062,italian
16629,british
11349,japanese
14353,italian
25633,mexican
11424,mexican
36024,british
7151,british
12777,mexican
34289,british
13904,mexican
40792,british
11649,british
227,mexican
10396,mexican
6559,italian
14195,british
21511,british
431,italian
5651,british
20754,british
24905,british
16731,italian
9006,mexican
43909,mexican
28526,italian
31141,british
39787,british
35320,british
25077,cajun_creole
2902,cajun_creole
34305,indian
6174,italian
24695,mexican
12211,vietnamese
13227,cajun_creole
728,mexican
21635,mexican
14011,british
5861,thai
9976,mexican
49218,japanese
27684,italian
11095,italian
47314,mexican
41901,italian
5859,vietnamese
3947,british
14030,mexican
10056,italian
39408,british
35283,british
13994,british
36302,british
16113,vietnamese
47207,japanese
36198,thai
21134,vietnamese
49070,mexican
8030,mexican
31802,italian
36511,italian
7785,italian
38965,british
31453,british
43100,mexican
32307,italian
45405,mexican
28532,british
16092,thai
29029,italian
5596,british
11369,japanese
37436,mexican
2421,mexican
22070,british
10600,british
11150,italian
29257,italian
38540,british
18998,mexican
39974,british
2159,british
19679,mexican
44146,british
36086,italian
20676,mexican
39779,italian
33522,japanese
498,mexican
45937,british
41501,british
44156,british
5643,italian
35874,british
24413,mexican
47297,british
10073,british
4798,italian
7802,mexican
3970,british
24416,british
13072,italian
29046,british
12898,british
24957,italian
18725,italian
46929,british
23140,italian
30516,italian
34081,italian
12927,italian
44088,italian
20785,british
16672,italian
5400,british
30322,british
17272,mexican
9797,italian
14795,mexican
7619,british
42124,british
23249,cajun_creole
44158,italian
17462,british
3580,italian
9896,mexican
29669,italian
30625,italian
7685,mexican
7632,british
28349,italian
4510,mexican
35383,italian
18569,italian
11379,cajun_creole
9434,mexican
37774,british
33651,mexican
47017,mexican
31874,mexican
26733,british
20962,italian
1467,italian
11173,italian
12949,italian
11565,british
29756,italian
25577,mexican
36779,italian
10974,british
42163,italian
15337,cajun_creole
23242,mexican
7952,british
27424,indian
3816,mexican
27190,british
43764,british
17714,japanese
30022,british
33281,italian
43503,british
27385,mexican
2396,italian
25387,thai
1017,mexican
18852,italian
14861,cajun_creole
47487,italian
46015,italian
12684,italian
12588,british
33061,japanese
38952,mexican
20915,italian
34732,italian
48656,british
38736,british
20374,italian
18664,mexican
15638,british
10458,italian
47980,mexican
43084,mexican
4534,italian
26269,italian
23498,japanese
5053,british
5010,cajun_creole
49028,mexican
36714,italian
21490,mexican
8448,italian
49408,italian
28982,italian
20207,italian
37751,italian
42412,italian
47466,italian
40672,mexican
47821,mexican
42090,italian
10019,thai
45793,cajun_creole
32933,british
48283,italian
19798,mexican
41233,mexican
37147,italian
26516,italian
4305,british
30883,mexican
31677,mexican
25378,italian
40122,italian
20889,british
10994,italian
29311,italian
46431,cajun_creole
17648,cajun_creole
32111,italian
15728,british
16960,british
23535,italian
29667,mexican
31729,british
41910,italian
13996,british
21089,british
32705,italian
42847,british
26201,mexican
26813,british
32471,italian
44990,italian
17237,british
39403,italian
15652,mexican
14568,british
44779,mexican
37888,cajun_creole
9529,mexican
20700,british
17741,italian
17475,british
12581,italian
5996,mexican
29042,italian
987,british
39819,mexican
31679,italian
1150,british
39167,mexican
43037,italian
20071,british
43815,cajun_creole
31649,italian
12218,italian
32836,cajun_creole
18175,british
48197,cajun_creole
31474,cajun_creole
46428,mexican
25246,italian
2991,mexican
38216,mexican
14978,cajun_creole
31085,italian
34515,italian
6026,italian
19132,italian
48775,british
29309,british
4033,japanese
36462,italian
13235,italian
17863,mexican
25694,british
24204,italian
14541,italian
13993,italian
8996,italian
9943,italian
22707,italian
35292,british
46886,chinese
11566,british
8272,british
30552,british
21033,mexican
42971,mexican
42275,italian
44059,italian
44159,british
48500,british
14617,italian
7867,italian
13913,cajun_creole
40684,mexican
49174,british
34772,british
16738,italian
11353,italian
17429,cajun_creole
6213,mexican
26682,italian
42067,british
45944,cajun_creole
43318,italian
32084,italian
23806,italian
2721,british
6479,italian
48519,mexican
12560,british
4171,italian
14434,mexican
21159,italian
44745,british
12965,mexican
39978,british
32514,mexican
1336,italian
48649,italian
21591,cajun_creole
32813,british
5818,italian
39944,mexican
33274,italian
13429,british
9739,italian
44031,italian
25007,italian
29143,british
41309,italian
17675,mexican
5570,mexican
12206,british
33553,british
30898,italian
23937,italian
11454,mexican
16091,mexican
6058,italian
18720,japanese
42018,italian
3462,mexican
19617,british
18874,british
6416,italian
15063,italian
46292,thai
38247,british
36427,british
47417,british
4768,mexican
11626,british
21027,mexican
22079,british
20527,japanese
27846,italian
16236,thai
46145,italian
7761,vietnamese
34212,mexican
17180,mexican
4546,mexican
44474,british
37886,mexican
17842,italian
27282,british
979,italian
6895,british
4150,italian
32995,mexican
8444,italian
13686,british
8918,indian
17569,mexican
19313,british
23833,british
4623,british
18164,italian
45780,thai
17994,british
12268,mexican
14368,italian
19242,italian
21658,italian
32160,italian
20931,british
30800,italian
33829,italian
29674,italian
36367,italian
40547,british
39583,british
18638,mexican
10010,italian
7084,british
30421,italian
24243,british
38417,italian
5183,british
4522,cajun_creole
29727,italian
47928,british
11211,italian
10117,italian
26611,british
21852,cajun_creole
41769,mexican
16342,italian
13694,british
1173,mexican
12257,italian
27392,british
20360,thai
16090,thai
31245,italian
23411,italian
46268,british
45488,british
39708,italian
25281,japanese
9057,british
24917,british
49532,british
5491,italian
33378,mexican
23340,italian
13456,mexican
31952,british
39823,japanese
445,italian
28523,british
32201,mexican
5612,italian
44099,italian
7608,british
30971,italian
38223,british
43482,british
36483,italian
9875,british
